epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
178,268.016,0.76395,0.57305,0.94983,0.57416,0.52471,0.48335,0.2485,1.60644,1.55123,1.54311,0.00152095,0.00152095,0.00152095
179,269.462,0.74643,0.54276,0.94359,0.67506,0.41265,0.44396,0.23769,1.628,1.67016,1.5844,0.00152012,0.00152012,0.00152012
180,270.899,0.85251,0.61107,0.96715,0.44909,0.50426,0.36725,0.19776,1.70531,1.69153,1.59839,0.0015193,0.0015193,0.0015193
181,272.34,0.73989,0.55403,0.92934,0.47791,0.37098,0.34641,0.19128,1.58074,1.60138,1.56081,0.00151847,0.00151847,0.00151847
182,273.799,0.77118,0.56163,0.94086,0.42188,0.47918,0.39954,0.23302,1.56163,1.64097,1.56803,0.00151765,0.00151765,0.00151765
183,275.273,0.75365,0.55367,0.93797,0.50297,0.38344,0.3759,0.20624,1.56945,1.71179,1.54957,0.00151682,0.00151682,0.00151682
184,276.714,0.82406,0.59736,0.97251,0.46271,0.42689,0.36025,0.20051,1.60034,1.71298,1.60606,0.00151599,0.00151599,0.00151599
185,278.147,0.78369,0.5702,0.93891,0.4787,0.44639,0.40707,0.22235,1.55962,1.65716,1.57949,0.00151517,0.00151517,0.00151517
186,279.579,0.7364,0.54706,0.9357,0.61358,0.45869,0.42557,0.22791,1.52851,1.64839,1.55419,0.00151434,0.00151434,0.00151434
187,281.024,0.7962,0.56924,0.95266,0.51581,0.49148,0.4235,0.24022,1.52756,1.66283,1.56161,0.00151352,0.00151352,0.00151352
188,282.473,0.7497,0.55564,0.93407,0.57008,0.4191,0.43413,0.23137,1.5288,1.68477,1.52657,0.00151269,0.00151269,0.00151269
189,283.894,0.77435,0.5768,0.95756,0.47378,0.36187,0.37946,0.19724,1.62299,1.91328,1.5754,0.00151187,0.00151187,0.00151187
190,285.319,0.76072,0.56129,0.95024,0.48805,0.41918,0.37425,0.19834,1.67655,1.82264,1.59395,0.00151104,0.00151104,0.00151104
191,286.722,0.7941,0.57853,0.95455,0.42494,0.42767,0.34279,0.19493,1.55238,1.78541,1.48326,0.00151022,0.00151022,0.00151022
192,288.17,0.78848,0.58693,0.95131,0.42428,0.44328,0.37746,0.22456,1.4673,1.72903,1.44249,0.00150939,0.00150939,0.00150939
193,289.579,0.81387,0.58328,0.94952,0.45757,0.44787,0.39312,0.23644,1.46422,1.57474,1.43141,0.00150857,0.00150857,0.00150857
194,291.076,0.76534,0.55256,0.93704,0.41563,0.45607,0.37384,0.21939,1.55858,1.5863,1.50664,0.00150774,0.00150774,0.00150774
195,292.516,0.82136,0.57558,0.96847,0.41787,0.46426,0.37896,0.22216,1.53004,1.64284,1.45027,0.00150692,0.00150692,0.00150692
196,293.953,0.78468,0.57224,0.96111,0.58875,0.37087,0.36409,0.21085,1.57532,1.64866,1.50519,0.00150609,0.00150609,0.00150609
197,295.397,0.75005,0.54902,0.92864,0.52735,0.38472,0.36893,0.21087,1.56089,1.65818,1.53815,0.00150527,0.00150527,0.00150527
198,296.821,0.71626,0.54776,0.93037,0.59384,0.43293,0.43631,0.24171,1.56494,1.59433,1.56799,0.00150444,0.00150444,0.00150444
199,298.263,0.75455,0.54898,0.94531,0.56572,0.50426,0.43067,0.24061,1.6236,1.59007,1.65777,0.00150362,0.00150362,0.00150362
200,299.721,0.77142,0.55666,0.9355,0.54443,0.46716,0.43099,0.21743,1.6695,1.66039,1.6638,0.00150279,0.00150279,0.00150279
201,301.165,0.74783,0.55553,0.93951,0.50094,0.41967,0.41983,0.2171,1.68868,1.63157,1.64056,0.00150197,0.00150197,0.00150197
202,302.591,0.74792,0.54024,0.94116,0.51989,0.45148,0.41083,0.23105,1.63059,1.60984,1.59253,0.00150114,0.00150114,0.00150114
203,304.057,0.81104,0.56158,0.95743,0.71045,0.39508,0.41983,0.23491,1.5657,1.60272,1.54554,0.00150032,0.00150032,0.00150032
204,305.478,0.77721,0.56658,0.93892,0.70918,0.39967,0.41248,0.22382,1.56753,1.67499,1.51378,0.00149949,0.00149949,0.00149949
205,306.964,0.74096,0.53295,0.92899,0.42666,0.45656,0.40749,0.21181,1.57231,1.70084,1.4989,0.00149867,0.00149867,0.00149867
206,308.397,0.74228,0.54524,0.94902,0.40064,0.48016,0.38904,0.19489,1.63421,1.6984,1.56114,0.00149784,0.00149784,0.00149784
207,309.826,0.74718,0.53885,0.92582,0.55271,0.45752,0.44076,0.21918,1.59065,1.62289,1.50941,0.00149702,0.00149702,0.00149702
208,311.281,0.71847,0.53386,0.938,0.64002,0.43918,0.47041,0.24693,1.53457,1.55505,1.45375,0.00149619,0.00149619,0.00149619
209,312.729,0.73985,0.53701,0.9249,0.71667,0.42738,0.44484,0.25066,1.55476,1.68606,1.46657,0.00149537,0.00149537,0.00149537
210,314.195,0.74078,0.52318,0.9332,0.49536,0.40486,0.37809,0.23278,1.47389,1.65783,1.40031,0.00149454,0.00149454,0.00149454
211,315.641,0.77435,0.53576,0.94043,0.46609,0.41148,0.35895,0.20125,1.56487,1.76253,1.50492,0.00149372,0.00149372,0.00149372
212,317.102,0.80696,0.56777,0.95631,0.52229,0.39459,0.41203,0.21973,1.59539,1.82534,1.54698,0.00149289,0.00149289,0.00149289
213,318.539,0.74692,0.54773,0.93425,0.58215,0.38944,0.41723,0.21557,1.70408,1.80652,1.60697,0.00149207,0.00149207,0.00149207
214,319.979,0.77614,0.54346,0.93443,0.51981,0.4141,0.36797,0.17332,1.89568,1.98392,1.74028,0.00149124,0.00149124,0.00149124
215,321.43,0.7558,0.54906,0.91998,0.34722,0.3541,0.30108,0.12465,1.96954,2.30252,1.8618,0.00149041,0.00149041,0.00149041
216,322.848,0.74164,0.52439,0.93121,0.48499,0.27056,0.30019,0.12489,2.03134,2.31059,1.91986,0.00148959,0.00148959,0.00148959
217,324.298,0.81315,0.56577,0.95064,0.4868,0.34179,0.34891,0.18692,1.63715,1.77676,1.57855,0.00148876,0.00148876,0.00148876
218,325.746,0.72413,0.53595,0.92821,0.34763,0.40614,0.35428,0.20238,1.57512,1.77046,1.54687,0.00148794,0.00148794,0.00148794
219,327.216,0.74591,0.55225,0.95115,0.49456,0.39459,0.35357,0.20928,1.60829,1.79129,1.57399,0.00148711,0.00148711,0.00148711
220,328.663,0.71605,0.51409,0.92455,0.49455,0.36815,0.35147,0.20328,1.64615,1.8106,1.58176,0.00148629,0.00148629,0.00148629
221,330.121,0.75373,0.52279,0.94461,0.51394,0.38472,0.37277,0.22066,1.60283,1.76072,1.54605,0.00148546,0.00148546,0.00148546
222,331.558,0.76202,0.54522,0.94029,0.45093,0.4145,0.37706,0.23131,1.52645,1.77114,1.48834,0.00148464,0.00148464,0.00148464
223,333.03,0.71564,0.51825,0.93916,0.61113,0.41529,0.40883,0.24864,1.46781,1.67296,1.4328,0.00148381,0.00148381,0.00148381
224,334.504,0.7054,0.51999,0.92037,0.51232,0.47148,0.43213,0.24582,1.57138,1.67601,1.56047,0.00148299,0.00148299,0.00148299
225,335.955,0.69993,0.51745,0.92058,0.46524,0.54787,0.45895,0.24578,1.59035,1.73253,1.5972,0.00148216,0.00148216,0.00148216
226,337.385,0.67415,0.47789,0.90967,0.56831,0.45166,0.44288,0.25069,1.59559,1.78604,1.6056,0.00148134,0.00148134,0.00148134
227,338.808,0.70827,0.49655,0.92968,0.5197,0.5076,0.45364,0.26953,1.47758,1.7282,1.51022,0.00148051,0.00148051,0.00148051
228,340.242,0.75344,0.53625,0.92626,0.45727,0.47633,0.43682,0.23451,1.542,1.60315,1.55042,0.00147969,0.00147969,0.00147969
229,341.673,0.74479,0.52254,0.93901,0.38711,0.49557,0.34583,0.21147,1.51942,1.68339,1.54564,0.00147886,0.00147886,0.00147886
230,343.122,0.72058,0.52183,0.92767,0.43091,0.40279,0.33533,0.19949,1.65722,1.71141,1.66134,0.00147804,0.00147804,0.00147804
231,344.569,0.70827,0.52049,0.92242,0.4194,0.45148,0.38316,0.20757,1.65811,1.7545,1.62783,0.00147721,0.00147721,0.00147721
232,346.031,0.68227,0.49421,0.91336,0.75318,0.37162,0.41985,0.23395,1.5358,1.67728,1.51692,0.00147639,0.00147639,0.00147639
233,347.489,0.72732,0.48824,0.93105,0.67979,0.40172,0.43251,0.26526,1.47118,1.62948,1.49802,0.00147556,0.00147556,0.00147556
234,348.922,0.73308,0.525,0.92177,0.53786,0.48377,0.44388,0.24436,1.49668,1.66181,1.50437,0.00147474,0.00147474,0.00147474
235,350.347,0.69286,0.48377,0.91322,0.52308,0.51033,0.47555,0.27841,1.48086,1.59105,1.48842,0.00147391,0.00147391,0.00147391
236,351.813,0.68129,0.51098,0.91857,0.43409,0.54241,0.44629,0.26445,1.45199,1.66781,1.44543,0.00147309,0.00147309,0.00147309
237,353.246,0.726,0.51286,0.9364,0.58893,0.51459,0.48943,0.28525,1.48762,1.56138,1.44687,0.00147226,0.00147226,0.00147226
238,354.679,0.69821,0.49226,0.91961,0.58389,0.50689,0.51904,0.31348,1.50904,1.54779,1.45331,0.00147144,0.00147144,0.00147144
239,356.105,0.70126,0.51211,0.92924,0.55127,0.56377,0.51799,0.31571,1.41786,1.48187,1.38418,0.00147061,0.00147061,0.00147061
240,357.561,0.69451,0.50538,0.91936,0.67493,0.46328,0.50288,0.30817,1.44859,1.49733,1.38092,0.00146979,0.00146979,0.00146979
241,359.028,0.70493,0.5001,0.92744,0.54145,0.47607,0.46064,0.29482,1.40283,1.55935,1.34829,0.00146896,0.00146896,0.00146896
242,360.458,0.70925,0.4988,0.91103,0.43915,0.45197,0.42561,0.28113,1.49555,1.69732,1.46934,0.00146814,0.00146814,0.00146814
243,361.883,0.71217,0.51267,0.93978,0.38977,0.51197,0.38143,0.24367,1.5401,1.85044,1.51893,0.00146731,0.00146731,0.00146731
244,363.327,0.67419,0.48329,0.90825,0.40566,0.35459,0.31607,0.19417,1.63475,2.00582,1.60285,0.00146648,0.00146648,0.00146648
245,364.765,0.67908,0.4906,0.90522,0.35247,0.45197,0.33577,0.19346,1.57747,2.04941,1.57815,0.00146566,0.00146566,0.00146566
246,366.236,0.7329,0.50326,0.91567,0.42428,0.38689,0.35128,0.19547,1.63144,1.96602,1.69064,0.00146483,0.00146483,0.00146483
247,367.691,0.69397,0.48928,0.91557,0.38181,0.47148,0.33899,0.19486,1.55527,2.07175,1.60037,0.00146401,0.00146401,0.00146401
248,369.144,0.65136,0.48367,0.91785,0.40034,0.48763,0.35805,0.20477,1.57627,2.01481,1.58881,0.00146318,0.00146318,0.00146318
249,370.561,0.6869,0.49634,0.91286,0.48652,0.46324,0.3831,0.22157,1.48781,1.78317,1.52596,0.00146236,0.00146236,0.00146236
250,372.062,0.66768,0.48132,0.91257,0.4523,0.45557,0.38571,0.21708,1.54819,1.78395,1.55666,0.00146153,0.00146153,0.00146153
251,373.47,0.6999,0.49277,0.92013,0.38924,0.46478,0.35954,0.21016,1.52001,1.65011,1.54659,0.00146071,0.00146071,0.00146071
252,374.934,0.72371,0.51767,0.92793,0.46838,0.44738,0.37678,0.22505,1.51897,1.51406,1.51944,0.00145988,0.00145988,0.00145988
253,376.381,0.63298,0.48976,0.91463,0.57854,0.46377,0.41213,0.23745,1.47729,1.45186,1.44161,0.00145906,0.00145906,0.00145906
254,377.83,0.68963,0.49711,0.9183,0.51335,0.42377,0.38442,0.22375,1.52139,1.51908,1.50859,0.00145823,0.00145823,0.00145823
255,379.282,0.68624,0.4912,0.91107,0.43301,0.41197,0.37038,0.21857,1.54322,1.65622,1.5465,0.00145741,0.00145741,0.00145741
256,380.718,0.71264,0.50464,0.9235,0.48307,0.35976,0.34872,0.20669,1.56168,1.65486,1.5366,0.00145658,0.00145658,0.00145658
257,382.143,0.68765,0.50737,0.91326,0.44033,0.39607,0.36725,0.20228,1.58147,1.6759,1.54653,0.00145576,0.00145576,0.00145576
258,383.601,0.67966,0.49028,0.90931,0.48467,0.44836,0.38438,0.21462,1.56771,1.6088,1.55778,0.00145493,0.00145493,0.00145493
259,385.09,0.68774,0.48519,0.91048,0.54416,0.47607,0.40807,0.21852,1.50585,1.6927,1.51098,0.00145411,0.00145411,0.00145411
260,386.553,0.67265,0.48058,0.90936,0.57389,0.45967,0.40228,0.22032,1.53162,1.66291,1.56086,0.00145328,0.00145328,0.00145328
261,388.061,0.68487,0.4974,0.91266,0.53936,0.44328,0.41074,0.23267,1.52154,1.50735,1.53466,0.00145246,0.00145246,0.00145246
262,389.505,0.67774,0.49139,0.90177,0.48987,0.48603,0.39891,0.21851,1.51408,1.52092,1.49497,0.00145163,0.00145163,0.00145163
263,390.968,0.69318,0.49846,0.91757,0.50912,0.45098,0.36927,0.21069,1.47083,1.62867,1.47262,0.00145081,0.00145081,0.00145081
264,392.405,0.6681,0.46322,0.90506,0.49581,0.38533,0.36868,0.22905,1.54246,1.61302,1.58933,0.00144998,0.00144998,0.00144998
265,393.852,0.62959,0.45785,0.91081,0.50304,0.43508,0.39622,0.25185,1.48959,1.64553,1.55174,0.00144916,0.00144916,0.00144916
266,395.309,0.65523,0.46668,0.91031,0.47743,0.42328,0.40112,0.23535,1.60037,1.68004,1.59265,0.00144833,0.00144833,0.00144833
267,396.729,0.68378,0.48805,0.91031,0.47727,0.51299,0.41007,0.23094,1.64025,1.73384,1.63158,0.00144751,0.00144751,0.00144751
268,398.219,0.69333,0.49417,0.91911,0.59245,0.3741,0.40374,0.23646,1.57063,1.79537,1.50927,0.00144668,0.00144668,0.00144668
269,399.676,0.66587,0.48909,0.91163,0.64738,0.39049,0.41077,0.23704,1.54953,1.6996,1.52628,0.00144586,0.00144586,0.00144586
270,401.138,0.67705,0.49894,0.90953,0.6029,0.45257,0.43144,0.23775,1.57603,1.65701,1.5979,0.00144503,0.00144503,0.00144503
271,402.569,0.66862,0.46791,0.91372,0.59818,0.43098,0.43392,0.20972,1.62443,1.70738,1.62902,0.00144421,0.00144421,0.00144421
272,404.01,0.66798,0.46948,0.90332,0.53463,0.44126,0.40418,0.22048,1.52431,1.68733,1.5603,0.00144338,0.00144338,0.00144338
273,405.487,0.69937,0.49747,0.91384,0.4716,0.48262,0.41127,0.20955,1.5164,1.69356,1.48593,0.00144256,0.00144256,0.00144256
274,406.925,0.65758,0.47364,0.91752,0.49491,0.46738,0.4319,0.23393,1.51635,1.63121,1.47539,0.00144173,0.00144173,0.00144173
275,408.375,0.65716,0.48592,0.91974,0.49705,0.49246,0.44997,0.24405,1.50084,1.62683,1.50193,0.0014409,0.0014409,0.0014409
276,409.813,0.6402,0.46278,0.90947,0.50823,0.42377,0.40981,0.23077,1.53545,1.65236,1.53129,0.00144008,0.00144008,0.00144008
277,411.293,0.71454,0.49181,0.91608,0.41541,0.47197,0.43419,0.24668,1.5037,1.55655,1.46801,0.00143925,0.00143925,0.00143925
278,412.769,0.70155,0.48438,0.91287,0.38706,0.47159,0.40009,0.22845,1.56899,1.61746,1.48489,0.00143843,0.00143843,0.00143843
279,414.236,0.66928,0.46527,0.90449,0.4483,0.50426,0.41225,0.23748,1.51642,1.59047,1.48255,0.0014376,0.0014376,0.0014376
280,415.692,0.66352,0.48124,0.90564,0.53683,0.48787,0.42195,0.24522,1.49536,1.62393,1.45597,0.00143678,0.00143678,0.00143678
281,417.145,0.6506,0.46445,0.9037,0.498,0.43758,0.38984,0.22621,1.52042,1.70431,1.50272,0.00143595,0.00143595,0.00143595
282,418.576,0.68929,0.50463,0.91088,0.60084,0.43967,0.41097,0.23705,1.51819,1.81814,1.52178,0.00143513,0.00143513,0.00143513
283,420.049,0.66468,0.48139,0.90693,0.55646,0.41941,0.40154,0.23324,1.53815,1.72926,1.50884,0.0014343,0.0014343,0.0014343
284,421.484,0.6565,0.48051,0.89829,0.60043,0.39557,0.37775,0.20514,1.55024,1.81791,1.54655,0.00143348,0.00143348,0.00143348
285,422.951,0.64959,0.47571,0.90209,0.77142,0.35918,0.34873,0.18738,1.6405,1.922,1.59083,0.00143265,0.00143265,0.00143265
286,424.4,0.66238,0.46817,0.91302,0.60258,0.35498,0.34468,0.18383,1.61742,2.08775,1.57108,0.00143183,0.00143183,0.00143183
287,425.847,0.69509,0.49288,0.91775,0.53843,0.32246,0.35659,0.20152,1.59254,2.08092,1.55262,0.001431,0.001431,0.001431
288,427.289,0.68759,0.50248,0.93244,0.4918,0.44734,0.41986,0.23188,1.52372,1.82294,1.49422,0.00143018,0.00143018,0.00143018
289,428.73,0.64847,0.46003,0.91125,0.6641,0.50339,0.51516,0.27727,1.46381,1.61436,1.44531,0.00142935,0.00142935,0.00142935
290,430.184,0.64959,0.48746,0.90091,0.61773,0.46738,0.48474,0.27035,1.53477,1.5678,1.47443,0.00142853,0.00142853,0.00142853
291,431.668,0.6355,0.45608,0.90234,0.48879,0.54016,0.4671,0.25425,1.52797,1.5846,1.47665,0.0014277,0.0014277,0.0014277
292,433.093,0.71332,0.49355,0.91663,0.53541,0.49197,0.46939,0.24732,1.53821,1.65344,1.53037,0.00142688,0.00142688,0.00142688
293,434.543,0.63445,0.45219,0.91333,0.5287,0.47148,0.45005,0.25387,1.52487,1.57094,1.51402,0.00142605,0.00142605,0.00142605
294,436.041,0.64656,0.45575,0.90414,0.49174,0.49508,0.40215,0.23289,1.55882,1.73303,1.52695,0.00142523,0.00142523,0.00142523
295,437.492,0.66118,0.46311,0.9058,0.58802,0.40639,0.36326,0.20726,1.5719,1.87198,1.55029,0.0014244,0.0014244,0.0014244
296,438.949,0.64607,0.4586,0.90478,0.52589,0.44328,0.36533,0.21306,1.60146,1.87013,1.60185,0.00142358,0.00142358,0.00142358
297,440.39,0.64817,0.45967,0.9081,0.44111,0.39112,0.34039,0.22165,1.61863,1.83058,1.65337,0.00142275,0.00142275,0.00142275
298,441.845,0.63882,0.46474,0.89572,0.5455,0.42328,0.37847,0.23767,1.53017,1.76913,1.53776,0.00142193,0.00142193,0.00142193
299,443.316,0.65054,0.45425,0.90373,0.51849,0.4227,0.41716,0.25782,1.51338,1.83847,1.49696,0.0014211,0.0014211,0.0014211
300,444.757,0.64661,0.46887,0.90383,0.54763,0.41462,0.43427,0.28108,1.48903,1.79023,1.46739,0.00142028,0.00142028,0.00142028
301,446.235,0.64809,0.46157,0.89516,0.51896,0.4354,0.41157,0.25206,1.53976,1.95736,1.55249,0.00141945,0.00141945,0.00141945
302,447.731,0.62656,0.45092,0.88737,0.47889,0.37005,0.30954,0.19006,1.57319,2.09112,1.61493,0.00141863,0.00141863,0.00141863
303,449.226,0.63686,0.46368,0.89538,0.46772,0.39098,0.35371,0.22657,1.54745,1.96411,1.61278,0.0014178,0.0014178,0.0014178
304,450.688,0.63117,0.44844,0.89707,0.52287,0.38689,0.37342,0.23271,1.49283,1.89613,1.52277,0.00141698,0.00141698,0.00141698
305,452.159,0.62808,0.45623,0.89633,0.51745,0.41459,0.37403,0.2325,1.52048,1.82395,1.51822,0.00141615,0.00141615,0.00141615
306,453.59,0.65629,0.47263,0.90183,0.55686,0.39481,0.36808,0.22629,1.57309,1.9216,1.55263,0.00141532,0.00141532,0.00141532
307,455.072,0.63689,0.44967,0.88565,0.57143,0.38124,0.3917,0.23446,1.60919,1.81683,1.60352,0.0014145,0.0014145,0.0014145
308,456.521,0.63238,0.45154,0.91471,0.42113,0.50836,0.41556,0.25151,1.59912,1.74011,1.59221,0.00141367,0.00141367,0.00141367
309,458.012,0.59818,0.43537,0.8902,0.48429,0.49246,0.4359,0.2719,1.54085,1.62259,1.54102,0.00141285,0.00141285,0.00141285
310,459.454,0.6468,0.45915,0.91612,0.62,0.37773,0.45529,0.28136,1.54238,1.65061,1.53385,0.00141202,0.00141202,0.00141202
311,460.892,0.6764,0.4682,0.90286,0.63015,0.45319,0.47006,0.2815,1.56737,1.7726,1.53497,0.0014112,0.0014112,0.0014112
312,462.344,0.65406,0.46132,0.90645,0.60922,0.40302,0.46234,0.26996,1.57245,1.94703,1.5495,0.00141037,0.00141037,0.00141037
313,463.802,0.63596,0.4763,0.90774,0.64917,0.42639,0.45924,0.27712,1.61804,1.76278,1.59091,0.00140955,0.00140955,0.00140955
314,465.252,0.65418,0.45848,0.9108,0.53841,0.47383,0.45493,0.27412,1.58114,1.63774,1.59464,0.00140872,0.00140872,0.00140872
315,466.72,0.67782,0.4665,0.9146,0.6597,0.43967,0.42548,0.24624,1.55559,1.66565,1.51901,0.0014079,0.0014079,0.0014079
316,468.251,0.63455,0.46934,0.90159,0.57231,0.44787,0.42188,0.23963,1.54862,1.68567,1.53841,0.00140707,0.00140707,0.00140707
317,469.706,0.65156,0.46443,0.90215,0.58356,0.45596,0.44726,0.26294,1.50078,1.54334,1.50996,0.00140625,0.00140625,0.00140625
318,471.189,0.60354,0.44098,0.90526,0.5663,0.51197,0.45517,0.27776,1.51792,1.52055,1.54926,0.00140542,0.00140542,0.00140542
319,472.685,0.64242,0.46576,0.90136,0.54779,0.53557,0.45169,0.26551,1.46816,1.60836,1.49165,0.0014046,0.0014046,0.0014046
320,474.127,0.63578,0.45427,0.89118,0.54036,0.45098,0.36737,0.21921,1.52746,1.79384,1.56503,0.00140377,0.00140377,0.00140377
321,475.564,0.6708,0.47006,0.90867,0.48431,0.41459,0.33287,0.19528,1.57414,1.97135,1.60501,0.00140295,0.00140295,0.00140295
322,477.061,0.61015,0.46293,0.90022,0.47112,0.41605,0.34033,0.20504,1.56188,1.80585,1.54995,0.00140212,0.00140212,0.00140212
323,478.52,0.64254,0.46747,0.90336,0.50462,0.44804,0.37556,0.22093,1.55886,1.69265,1.52691,0.0014013,0.0014013,0.0014013
324,480.044,0.6202,0.44827,0.89853,0.46828,0.49197,0.40473,0.22817,1.58402,1.71426,1.54168,0.00140047,0.00140047,0.00140047
325,481.516,0.61363,0.42981,0.90193,0.52218,0.45557,0.41222,0.25102,1.48944,1.55573,1.46055,0.00139965,0.00139965,0.00139965
326,483.037,0.64923,0.45632,0.91797,0.5981,0.39815,0.41379,0.24579,1.48338,1.55982,1.46539,0.00139882,0.00139882,0.00139882
327,484.48,0.63773,0.46721,0.90037,0.39448,0.50066,0.42066,0.25283,1.46988,1.52085,1.4878,0.001398,0.001398,0.001398
328,485.955,0.59871,0.42658,0.89795,0.80378,0.35098,0.42155,0.25265,1.45538,1.52552,1.4643,0.00139717,0.00139717,0.00139717
329,487.388,0.58905,0.43682,0.88613,0.4776,0.40674,0.38978,0.24235,1.44457,1.57907,1.44733,0.00139635,0.00139635,0.00139635
330,488.888,0.60814,0.43811,0.88699,0.43351,0.48066,0.40685,0.25,1.4391,1.55354,1.43158,0.00139552,0.00139552,0.00139552
331,490.341,0.62139,0.43033,0.89552,0.42716,0.50475,0.43145,0.24966,1.41663,1.60283,1.43542,0.0013947,0.0013947,0.0013947
332,491.817,0.63123,0.46458,0.90761,0.52897,0.44787,0.43512,0.24527,1.44768,1.69983,1.45783,0.00139387,0.00139387,0.00139387
333,493.27,0.62705,0.45599,0.89087,0.47439,0.52016,0.43718,0.26717,1.44185,1.57977,1.45623,0.00139305,0.00139305,0.00139305
334,494.744,0.62191,0.44918,0.88774,0.4683,0.54956,0.44578,0.24837,1.50789,1.55737,1.49204,0.00139222,0.00139222,0.00139222
335,496.187,0.65412,0.4567,0.90051,0.54019,0.47967,0.43713,0.23045,1.58735,1.62876,1.50862,0.00139139,0.00139139,0.00139139
336,497.662,0.59927,0.45724,0.89633,0.59318,0.41049,0.38623,0.21463,1.61389,1.71849,1.49735,0.00139057,0.00139057,0.00139057
337,499.117,0.59045,0.44211,0.881,0.40795,0.46016,0.34343,0.20318,1.56097,1.83895,1.49013,0.00138974,0.00138974,0.00138974
338,500.567,0.65872,0.48258,0.91636,0.49703,0.37967,0.36097,0.21575,1.50329,1.82303,1.48552,0.00138892,0.00138892,0.00138892
339,502.062,0.62887,0.46581,0.90085,0.4227,0.44836,0.38497,0.23098,1.51048,1.70613,1.52,0.00138809,0.00138809,0.00138809
340,503.495,0.64519,0.47187,0.89386,0.48429,0.44377,0.39108,0.24138,1.48535,1.62117,1.51009,0.00138727,0.00138727,0.00138727
341,504.946,0.61094,0.43815,0.88969,0.44476,0.52066,0.42367,0.26001,1.41923,1.55283,1.46378,0.00138644,0.00138644,0.00138644
342,506.43,0.63733,0.43779,0.89741,0.57867,0.40787,0.41489,0.23453,1.50365,1.68884,1.50038,0.00138562,0.00138562,0.00138562
343,507.896,0.62159,0.43426,0.89534,0.50643,0.46426,0.41106,0.22823,1.50592,1.70273,1.52928,0.00138479,0.00138479,0.00138479
344,509.344,0.66864,0.48236,0.90506,0.6125,0.37918,0.39031,0.21536,1.56447,1.68962,1.58519,0.00138397,0.00138397,0.00138397
345,510.807,0.61087,0.45259,0.89618,0.55578,0.45557,0.42855,0.23624,1.55334,1.68395,1.54893,0.00138314,0.00138314,0.00138314
346,512.288,0.58426,0.42625,0.90826,0.5126,0.46787,0.46317,0.26416,1.46809,1.78126,1.46754,0.00138232,0.00138232,0.00138232
347,513.721,0.61002,0.4408,0.89263,0.51655,0.43254,0.41048,0.25662,1.44316,1.83344,1.44929,0.00138149,0.00138149,0.00138149
348,515.198,0.58178,0.42264,0.89264,0.63633,0.37019,0.40296,0.24771,1.51204,1.81094,1.52476,0.00138067,0.00138067,0.00138067
349,516.649,0.61583,0.43365,0.89005,0.54543,0.40738,0.40841,0.25241,1.51823,1.85515,1.52115,0.00137984,0.00137984,0.00137984
350,518.109,0.57657,0.43082,0.88415,0.61247,0.37869,0.41118,0.26653,1.45431,1.75647,1.49388,0.00137902,0.00137902,0.00137902
351,519.563,0.60542,0.42931,0.90385,0.64992,0.42689,0.46128,0.29305,1.44147,1.75515,1.47941,0.00137819,0.00137819,0.00137819
352,521.04,0.60773,0.43037,0.89582,0.55741,0.52328,0.49176,0.3023,1.51182,1.66464,1.54852,0.00137737,0.00137737,0.00137737
353,522.478,0.59901,0.4211,0.88784,0.56646,0.42664,0.45871,0.27805,1.51622,1.5647,1.55512,0.00137654,0.00137654,0.00137654
354,523.929,0.62205,0.44358,0.90565,0.44502,0.50787,0.45157,0.2671,1.55413,1.48426,1.59194,0.00137572,0.00137572,0.00137572
355,525.389,0.60152,0.43183,0.89776,0.65333,0.3541,0.42637,0.2485,1.50035,1.60045,1.53321,0.00137489,0.00137489,0.00137489
356,526.884,0.58231,0.41932,0.88443,0.5698,0.38279,0.39558,0.23853,1.46012,1.75567,1.48035,0.00137407,0.00137407,0.00137407
357,528.335,0.59214,0.41924,0.88198,0.44863,0.44377,0.37521,0.21867,1.45877,1.73702,1.48182,0.00137324,0.00137324,0.00137324
358,529.769,0.57136,0.41425,0.90067,0.49886,0.41967,0.3902,0.23667,1.45857,1.7555,1.4485,0.00137242,0.00137242,0.00137242
359,531.214,0.59284,0.41374,0.88307,0.40297,0.46787,0.3804,0.23804,1.45712,1.80927,1.44358,0.00137159,0.00137159,0.00137159
360,532.635,0.60472,0.43529,0.88231,0.52942,0.43197,0.40113,0.23763,1.48568,1.78704,1.46923,0.00137077,0.00137077,0.00137077
361,534.105,0.60463,0.42928,0.90917,0.45963,0.48787,0.40072,0.23305,1.51375,1.77811,1.48135,0.00136994,0.00136994,0.00136994
362,535.575,0.61602,0.42024,0.89004,0.55951,0.43839,0.38958,0.22593,1.49256,1.85795,1.48964,0.00136912,0.00136912,0.00136912
363,537.022,0.6388,0.44855,0.89711,0.54681,0.45995,0.38178,0.22473,1.42459,1.7516,1.46156,0.00136829,0.00136829,0.00136829
364,538.479,0.60083,0.44008,0.89784,0.48883,0.48154,0.4046,0.22147,1.44538,1.75111,1.45634,0.00136747,0.00136747,0.00136747
